ID,Age,Income,Gender,Married
35860,57,117659.19353648648,0,0
35861,40,76163.46388667142,1,1
35862,38,78522.50772028006,1,0
35863,49,111610.01722463412,1,1
35864,30,48358.28913741923,1,0
35865,29,58369.00750478311,1,1
35866,58,131251.83930926563,1,0
35867,48,109526.60513742352,0,1
35868,53,132370.03883301647,1,0
35869,49,118784.80472263599,1,0
35870,59,140345.73726267886,0,0
35871,38,65439.075932336906,1,0
35872,40,99050.46592836225,0,1
35873,31,60560.469995622676,1,1
35874,18,21773.381327633237,0,0
35875,43,94780.39996987657,1,1
35876,58,138947.10804604902,1,1
35877,64,142181.7481763908,1,0
35878,39,68943.39406105268,0,0
35879,63,151044.12174441532,0,0
35880,60,133845.22077057083,0,1
35881,33,64045.36546767338,1,1
35882,29,47626.32416365968,0,1
35883,56,134272.95850249083,1,1
35884,25,38457.00552223248,1,0
35885,49,107431.47684881046,0,0
35886,40,73684.66468315595,1,1
35887,59,141317.24391038087,1,0
35888,31,51660.743692932985,0,0
35889,58,128803.84779297192,1,0
35890,18,24721.485959718702,1,0
35891,44,79476.92241501075,1,1
35892,54,146535.1755802027,1,0
35893,52,116366.37640272414,0,0
35894,58,148184.80206000892,0,0
35895,45,104039.9969784728,1,1
35896,64,152552.5637741566,1,1
35897,55,123198.90892004714,1,0
35898,55,135018.761047269,1,1
35899,36,76048.0559228576,0,0
35900,58,151610.54216741663,1,0
35901,30,55399.80907145501,1,1
35902,18,16564.387080096352,0,0
35903,37,78754.74837166259,0,0
35904,55,125568.87189656949,0,1
35905,30,63787.76684795089,1,0
35906,29,45835.74311977804,1,0
35907,19,27930.30382555694,1,1
35908,57,139771.05191519303,0,1
35909,22,30699.7489230837,0,1
35910,43,96842.76234778782,1,0
35911,23,29423.198669063197,0,1
35912,52,132977.07074398088,1,1
35913,51,123890.83018126414,0,1
35914,42,77092.76441916174,1,1
35915,46,98263.31701214607,0,1
35916,44,95555.18973446038,1,1
35917,64,165144.2037711527,0,0
35918,57,124650.21585601775,0,0
35919,32,76285.81021708822,0,0
35920,42,106465.60240812175,0,1
35921,21,25257.242041015208,0,0
35922,37,77860.02716372715,1,1
35923,22,21953.202513170283,0,1
35924,37,69080.78892149928,0,1
35925,36,74739.20670231908,1,1
35926,48,135127.6552254312,1,1
35927,45,98261.14320565862,0,0
35928,65,155751.82838956945,0,0
35929,29,61659.66451192019,1,1
35930,38,77871.55630907693,1,1
35931,38,85771.6810999549,1,1
35932,52,113132.07921643711,0,0
35933,23,15107.425239705455,1,1
35934,35,77922.85353923203,1,1
35935,18,13972.545991935298,1,1
35936,18,6028.391276562275,1,0
35937,23,53537.42046222837,1,1
35938,52,129219.3061517931,1,0
35939,39,85319.34688474162,1,1
35940,43,75954.55657075488,1,0
35941,49,117000.05628031338,0,1
35942,50,112976.98599025529,0,1
35943,19,27989.03579531405,0,1
35944,42,79259.10478465166,0,1
35945,57,133767.4384868668,0,1
35946,40,84444.0902179383,1,1
35947,61,169693.6718974679,1,1
35948,41,91492.4449130585,0,0
35949,57,131546.49589408105,1,0
35950,36,77441.74667983655,0,0
35951,22,47762.08914091383,1,0
35952,63,152678.4980131293,1,1
35953,40,86290.01204576931,0,1
35954,60,150897.77528586317,1,0
35955,54,139472.56542749426,1,1
35956,30,51918.50748269979,1,0
35957,54,115355.70633929726,0,1
35958,52,124329.87211231419,0,0
35959,45,102538.03104882245,1,0
35960,20,33287.80698958811,1,1
35961,42,78349.9150990977,0,0
35962,60,146581.92341123926,0,0
35963,64,163211.10395497194,0,1
35964,61,146159.04712171553,1,0
35965,63,145919.20204441898,1,0
35966,24,42976.955592736325,0,0
35967,63,175655.58393086764,1,0
35968,59,123637.99404545718,1,1
35969,45,99114.53248161258,1,0
35970,58,134388.0258016275,1,0
35971,24,59713.67696513901,0,1
35972,18,12411.96972208438,0,0
35973,46,112226.47426423669,0,1
35974,60,134941.24839329114,0,0
35975,26,54108.64912818075,1,0
35976,42,85346.37961100864,0,1
35977,45,94138.6861417816,0,0
35978,25,44610.27330792485,0,1
35979,47,97073.83620470004,1,1
35980,42,99464.38276471107,0,0
35981,42,77945.01250583163,0,1
35982,64,143206.16457066254,0,1
35983,33,64609.60771683046,0,1
35984,21,24356.98397008273,1,0
35985,54,142661.31982021983,0,1
35986,20,23484.714661365764,1,1
35987,60,142926.27320579122,1,0
35988,32,64623.471837484045,1,1
35989,34,66517.81434757118,0,1
35990,47,100560.54314793016,0,1
35991,18,40593.90416969193,0,1
35992,25,41422.742728473415,1,1
35993,25,31811.407106981816,0,0
35994,32,52882.5969683928,1,1
35995,24,34867.71547042889,1,0
35996,46,109933.62109055751,0,0
35997,20,21420.435123895866,1,0
35998,20,22656.537905033536,1,0
35999,64,151183.4658356936,1,1
36000,19,15817.606092887912,1,0
36001,20,37239.71301561468,1,1
36002,24,47846.1414612626,0,0
36003,29,49942.81600930193,0,1
36004,57,139651.51208801678,0,0
36005,33,47187.09602921973,1,0
36006,25,46799.607559307806,1,1
36007,29,47952.30085802335,0,1
36008,18,15450.395065138844,0,0
36009,45,84202.9829324036,1,0
36010,52,132422.81906149816,0,1
36011,49,98790.6687600724,1,0
36012,61,145905.00083100502,1,0
36013,40,80794.57397170481,1,1
36014,53,139595.74829562835,1,1
36015,27,38925.81269086544,1,1
36016,59,136576.43728318752,1,0
36017,56,114887.53993273244,0,1
36018,25,48359.53468255374,1,1
36019,54,135756.65856383127,1,0
36020,20,5851.499010840693,1,0
36021,21,23252.78078276523,1,0
36022,38,68889.1443064058,1,1
36023,21,26432.806767102873,0,0
36024,22,40435.49829010714,0,1
36025,24,37805.46338577384,1,0
36026,20,38484.8417817162,1,0
36027,53,116556.46554847705,0,0
36028,40,92774.0087594939,0,0
36029,63,163723.08974514622,1,0
36030,26,42577.5730910285,0,1
36031,62,152038.14408374397,1,0
36032,21,26586.865669288967,1,0
36033,52,111036.59368538209,0,0
36034,60,147337.4265170469,0,1
36035,31,64459.504559809226,1,0
36036,54,122005.57222572215,1,0
36037,62,142506.35209209198,0,1
36038,54,123303.78664856999,1,1
36039,20,17733.663466699327,0,1
36040,61,165421.14437490157,0,1
36041,49,120032.65327217724,0,1
36042,24,48007.604847459734,1,1
36043,57,150088.8513148091,1,1
36044,57,146983.01756015458,0,1
36045,48,101461.57762470099,1,1
36046,65,155167.57653212824,0,0
36047,52,126502.01788972542,1,0
36048,19,12863.223304915244,0,0
36049,45,93735.1025890515,1,1
36050,25,25971.96523276712,1,1
36051,58,128596.6812531871,1,1
36052,50,118500.14071883122,1,1
36053,35,77833.13434845002,0,1
36054,48,104731.66720503595,1,1
36055,19,10955.85061973887,1,0
36056,51,122442.02618692747,1,0
36057,51,136793.41454533258,0,1
36058,52,120169.59514276237,0,0
36059,38,85591.11400767877,0,1
36060,24,39013.91829028076,0,1
36061,18,14640.245603576404,0,0
36062,64,141346.71484402017,1,0
36063,43,92423.11900665099,0,1
36064,32,54408.441222186855,0,0
36065,39,94947.56612249828,0,0
36066,55,123251.28131998595,0,0
36067,22,22837.186295430518,1,0
36068,29,51508.59392530849,1,1
36069,34,76709.42853719858,1,1
36070,31,35513.94083404228,0,0
36071,49,126849.09374879155,1,0
36072,54,115734.80717793418,1,1
36073,50,123281.82665306029,1,1
36074,30,55282.675367321564,1,0
36075,32,62848.86403254749,0,1
36076,40,91032.47213263839,1,1
36077,37,73107.34204955427,0,0
36078,42,102780.38561995591,1,0
36079,36,63624.99685374491,0,0
36080,27,62864.053500632705,0,1
36081,24,29325.055655408523,0,1
36082,56,135159.3713628329,1,0
36083,64,152786.2562972332,0,0
36084,39,89385.10227505135,0,0
36085,65,172440.3099491924,0,0
36086,29,57433.6585372308,0,1
36087,18,30893.632183933147,0,1
36088,57,133899.29402756877,1,0
36089,55,142603.5757097798,0,0
36090,23,42114.245304845375,0,1
36091,47,103185.65280290159,0,1
36092,20,24443.04820380316,1,0
36093,32,64364.90063285487,0,1
36094,19,16787.79170242781,1,0
36095,22,51340.29623081615,0,0
36096,19,14543.137217672693,0,0
36097,63,144332.2493165173,0,1
36098,35,84924.66447859931,0,1
36099,60,136310.52962291628,1,0
36100,39,63764.797404196564,0,1
36101,47,114648.71119542547,1,1
36102,31,37349.32791131087,1,0
36103,55,129999.28981082248,1,0
36104,59,150655.88602833034,0,0
36105,39,86565.30075579313,1,0
36106,54,128356.30327091405,1,0
36107,36,75928.14799112006,0,1
36108,48,124107.8921104191,0,1
36109,65,157096.84269116784,0,0
36110,61,150825.48440143385,1,0
36111,27,40374.00911311453,0,0
36112,37,83207.91490037635,1,1
36113,42,84981.68539649546,0,1
36114,36,79458.25175464709,1,0
36115,26,30929.38873261182,1,1
36116,23,33156.98129213564,1,1
36117,56,129255.44365906283,0,0
36118,47,89887.3856416087,0,1
36119,35,59813.61615502613,1,0
36120,44,96248.9216616514,1,0
36121,20,20412.56893032296,0,1
36122,24,43482.16587738146,0,1
36123,63,160134.67822833415,0,0
36124,48,98031.14295700782,1,0
36125,65,160016.02038187697,0,0
36126,19,25831.876189942013,0,1
36127,51,125782.86542673563,1,1
36128,34,61007.29960774962,1,1
36129,59,150743.28974035775,0,1
36130,53,121024.8671574059,1,1
36131,63,172811.09864212363,0,0
36132,58,132596.06886958628,0,1
36133,19,36334.91573127809,1,1
36134,55,129822.11762968177,0,0
36135,19,20998.24821773965,0,0
36136,39,86397.99091727054,0,0
36137,29,52665.93655189833,1,1
36138,22,21267.648785468496,0,1
36139,65,143554.64139480278,0,1
36140,53,120351.38426050221,1,1
36141,65,153068.15062012366,1,1
36142,52,116373.56725118568,1,1
36143,57,145562.18794565872,0,1
36144,45,106987.79388299806,0,1
36145,55,120786.62382482357,1,1
36146,28,48578.56163348078,1,1
36147,27,46709.09060874509,0,0
36148,37,81577.34742940465,0,0
36149,45,100659.01008960367,1,1
36150,18,9618.688739253654,1,1
36151,53,115741.66445953345,0,1
36152,18,43833.111289603425,0,0
36153,39,92934.72717722086,0,0
36154,49,115018.41029778247,0,1
36155,18,21041.285180791994,1,1
36156,29,39856.33206650189,0,0
36157,23,14325.480866065573,1,0
36158,35,78141.02072334691,0,1
36159,23,49339.08106140375,0,1
36160,29,39554.06546071513,1,1
36161,34,80461.4596354755,1,0
36162,42,82953.41383068688,0,1
36163,45,113613.34426367863,1,1
36164,19,31173.350226984294,1,1
36165,64,155060.73074952327,1,0
36166,64,166905.80959176336,0,1
36167,18,23226.07445891401,1,1
36168,45,109083.61766856768,0,0
36169,47,105732.9331983495,1,1
36170,35,63384.89026635497,1,0
36171,29,51410.4386653338,0,1
36172,34,56098.08502714262,0,0
36173,19,30001.29289668616,1,1
36174,22,23486.573787766116,0,1
36175,50,106966.08283900174,1,1
36176,19,11818.288062308453,1,0
36177,29,59994.97043802113,1,0
36178,60,151562.1966239575,0,1
36179,27,58113.418576956166,1,0
36180,64,156695.1825273872,1,1
36181,19,43623.765444990095,1,0
36182,50,113877.71041409562,1,1
36183,22,46522.89312792769,0,1
36184,55,129542.41160380153,0,1
36185,41,86500.60329321158,1,0
36186,40,76697.15514688879,1,0
36187,39,73575.70766794121,1,1
36188,18,11571.736490949379,0,1
36189,52,125103.2302869027,1,0
36190,53,106726.63025963586,1,1
36191,54,143068.31121166202,1,1
36192,49,126215.42216203101,1,1
36193,58,147602.6186115385,1,0
36194,27,50293.38007863799,0,0
36195,35,70211.59641383319,1,1
36196,35,71744.90538483474,1,1
36197,35,80590.31561356933,0,1
36198,55,133101.91296919304,0,1
36199,35,67660.7587436348,0,0
36200,58,131710.15179687907,0,0
36201,32,41648.87593709812,1,0
36202,43,96381.09533863617,1,1
36203,21,13854.879879834132,1,1
36204,35,70750.02425617483,1,0
36205,29,49582.14600128544,0,1
36206,44,81228.57833233099,0,0
36207,35,77287.28512490813,0,0
36208,34,67843.65298186302,0,1
36209,21,26529.82885904087,1,0
36210,26,44348.7686862917,0,0
36211,21,1799.4080413197007,0,0
36212,44,82290.71648596507,0,1
36213,60,130409.28910142573,1,1
36214,28,57570.350520412074,0,0
36215,43,102731.44479549347,0,0
36216,26,49960.671307108896,0,0
36217,60,159381.2610427107,1,1
36218,49,114298.223573842,1,1
36219,42,95883.364288301,1,0
36220,37,97017.41348925498,0,1
36221,26,39177.59823445058,0,1
36222,58,121058.07540368276,0,0
36223,40,79285.17294112462,1,0
36224,64,174802.18659316865,0,0
36225,29,54553.30221982587,1,0
36226,43,91177.18939505528,1,0
36227,59,144643.77519772804,0,1
36228,52,131029.38480524717,0,1
36229,32,60310.479256032624,0,0
36230,43,88582.27055613071,0,0
36231,36,50883.35090000792,1,0
36232,19,29924.822249842837,1,0
36233,25,29985.353123724926,1,0
36234,29,72283.90577382046,1,1
36235,21,25251.043077819988,1,1
36236,54,120133.3275694707,1,0
36237,31,64586.44909967052,1,1
36238,42,78696.16338668288,0,1
36239,21,27504.826737295105,1,0
36240,40,103984.15562927374,0,1
36241,20,10155.709425639463,0,0
36242,42,101990.87372528524,0,1
36243,53,118777.28631993043,1,0
36244,61,158771.71414763603,1,1
36245,48,110056.33966371554,0,1
36246,33,48814.912150944154,1,1
36247,38,95907.1574188113,1,1
36248,33,72357.75974379432,1,0
36249,38,71348.09864402615,0,0
36250,31,62278.822426302046,0,1
36251,31,68738.36204925651,0,0
36252,40,78738.98593904794,1,0
36253,25,32833.06556018237,1,1
36254,57,148122.22443584836,1,1
36255,43,83067.68497390913,0,0
36256,54,134292.43117250793,1,0
36257,25,34809.36874196716,0,1
36258,18,18163.917056843777,0,1
36259,27,51847.014768796435,0,1
36260,65,157378.37305902084,0,1
36261,51,116159.38276917626,0,1
36262,49,105208.14141899906,1,1
36263,61,165946.47642515833,0,0
36264,32,49617.92363164632,1,0
36265,37,76038.1233950018,0,0
36266,48,117440.53922275339,1,0
36267,32,45650.019589679796,1,1
36268,27,50322.01089995104,0,0
36269,25,34830.382150446734,0,1
36270,28,47401.84730757112,1,1
36271,59,157770.45993644197,0,1
36272,47,102069.12869795428,1,0
36273,38,87901.30213940129,1,0
36274,48,121229.34604721097,1,0
36275,50,120010.05139069616,0,0
36276,35,56309.07919057324,1,1
36277,28,42758.563954526624,1,0
36278,48,127664.27674978944,0,1
36279,22,19730.954571933726,0,1
36280,61,145521.15978824848,0,1
36281,24,38030.20271585692,1,1
36282,20,25037.516768205296,1,0
36283,36,75546.61962905807,1,1
36284,58,141376.51110998643,1,1
36285,60,162151.57911837558,0,1
36286,54,148731.6125371462,1,0
36287,48,104006.27921205216,0,0
36288,51,136156.42176642845,1,0
36289,52,116181.27742920122,1,1
36290,62,166931.51547575806,1,0
36291,59,139503.9296012446,0,0
36292,49,107922.34947344725,0,0
36293,39,91415.06266347904,1,0
36294,59,156317.03887399661,0,0
36295,62,144848.75340470858,1,0
36296,21,19768.209156425084,0,0
36297,56,132430.94148947444,0,0
36298,37,74714.22733345481,0,0
36299,20,18785.67693651582,1,1
36300,29,50595.37185563407,1,0
36301,18,20969.3466353925,0,1
36302,48,97236.46920584315,1,0
36303,38,76442.59756044502,0,1
36304,47,114210.66315581891,1,1
36305,20,32724.501076532164,1,0
36306,33,85211.0699172669,0,1
36307,47,109513.24591583652,0,0
36308,39,80826.43360097783,1,0
36309,31,80450.08692114202,0,1
36310,20,30215.30011338533,1,0
36311,57,125548.56348763821,1,1
36312,33,63526.640515676416,1,0
36313,35,67243.98985993574,1,1
36314,42,94906.05314787618,1,0
36315,59,161395.80907909194,0,0
36316,38,78945.31014118642,0,0
36317,43,94710.36163510637,0,0
36318,24,32207.698944609718,1,0
36319,42,90226.68842212099,1,0
36320,19,36807.40461306192,1,0
36321,49,108560.55369263256,0,1
36322,62,153465.36112225076,1,0
36323,18,19006.75499645229,0,0
36324,29,56011.428522334376,1,1
36325,21,17149.62269366077,0,1
36326,21,20436.14725675796,1,1
36327,53,125104.89168646568,0,0
36328,28,51766.45068071233,0,0
36329,43,93050.837401852,0,1
36330,41,92660.19956833475,1,1
36331,23,46191.06348200827,1,0
36332,38,83039.20792162509,1,1
36333,41,92353.77480835076,1,1
36334,31,58209.13191976548,0,1
36335,42,96288.41693222595,1,1
36336,43,87667.76469702701,0,1
36337,23,39692.86321776044,1,0
36338,28,50577.93265957931,0,0
36339,44,97537.29207428606,0,1
36340,50,106204.45906521841,0,0
36341,26,40343.79783694886,1,1
36342,46,109566.40928772539,0,0
36343,32,58301.6874668327,0,0
36344,37,60905.657342255334,0,0
36345,22,35762.51896907987,0,1
36346,30,65747.47866463476,0,1
36347,50,104959.51474628154,1,1
36348,20,13879.452891790808,0,0
36349,55,144439.9945695853,0,0
36350,36,61494.649714518004,1,1
36351,26,18090.703283234718,0,0
36352,46,109257.78704313046,0,0
36353,64,179221.7152311946,0,0
36354,40,84836.26215144667,0,0
36355,26,24747.16386488564,0,1
36356,20,21147.044767288553,0,1
36357,48,125422.67548629313,0,1
36358,31,48899.291516523306,1,1
36359,55,133059.69089156832,0,0
36360,30,55800.42092485925,1,1
36361,50,126983.23807313896,0,1
36362,50,117874.91936545439,1,0
36363,56,149987.29728079672,0,0
36364,48,112027.4124850292,1,1
36365,46,98379.39017133451,0,1
36366,65,157312.58135630147,0,1
36367,34,65583.26534720737,0,1
36368,28,49408.955157834454,1,0
36369,33,66449.00015926274,0,1
36370,57,141506.72611985076,1,0
36371,21,30363.356994667927,0,1
36372,49,128788.17803175893,0,0
36373,26,43064.704880761834,1,1
36374,33,62726.52952588351,0,1
36375,53,129672.40147361894,0,1
36376,47,109168.31617266039,1,1
36377,31,49814.089179347524,0,0
36378,44,94041.24045122572,0,0
36379,47,124713.45979332885,1,1
36380,56,132511.20089625733,1,0
36381,53,127376.2707369904,0,1
36382,32,56201.91313037723,1,0
36383,32,46910.2362121308,0,1
36384,22,26196.505812344243,0,0
36385,41,79125.42489898963,0,0
36386,65,154139.72093184548,1,0
36387,38,67015.27115766598,1,0
36388,44,95657.81396473157,1,1
36389,26,52788.81890609268,1,0
36390,37,92907.03457855537,0,0
36391,29,65123.33563774095,1,0
36392,20,23193.567527482435,1,0
36393,51,125155.42870346014,0,0
36394,39,99044.72629259995,0,1
36395,28,50154.10188086578,1,1
36396,59,138806.99376724928,0,0
36397,53,136209.2855941597,1,0
36398,54,139485.21367504238,0,1
36399,38,88828.68590399687,0,1
36400,21,10059.30584005547,1,1
36401,59,143709.88148986924,0,0
36402,24,44592.036482346135,0,1
36403,19,11203.442738388876,1,0
36404,46,92749.24402542971,1,0
36405,61,150070.45303699694,1,0
36406,41,109697.70769187901,0,0
36407,43,111060.76856032376,1,1
36408,50,86681.10251969544,0,1
36409,41,91354.66964232641,1,1
36410,28,74242.09996570293,0,1
36411,59,122953.0326416772,0,1
36412,63,163966.52984225831,1,1
36413,48,113866.63239249654,0,0
36414,63,143523.67843964856,0,0
36415,58,151457.2337239561,0,1
36416,20,33830.80133816792,0,0
36417,19,26467.686975448763,0,1
36418,26,46246.150090321644,0,1
36419,44,81911.40431272045,0,1
36420,63,157866.15453821188,0,1
36421,39,81565.41857941874,0,1
36422,31,49233.96603851352,0,1
36423,42,95987.58036414636,1,0
36424,32,73426.54921567178,0,0
36425,51,107037.1272479638,0,1
36426,65,172798.73785573483,1,1
36427,49,120994.60910269144,0,0
36428,40,74539.74637888573,1,1
36429,28,45290.80669981081,1,0
36430,55,124411.40778782773,0,0
36431,35,74419.66172847024,1,1
36432,45,80079.07351072764,1,1
36433,26,65937.64640331664,0,1
36434,42,90988.49338242473,0,1
36435,46,98828.4345189899,1,0
36436,37,83595.75519928988,1,1
36437,58,127141.22095995051,1,1
36438,43,89672.0765569045,1,0
36439,53,122765.60606830993,1,1
36440,50,106307.77769713936,1,0
36441,37,90053.63289228547,0,0
36442,64,158961.95507547323,1,1
36443,37,70065.76450031369,0,1
36444,61,170658.492289384,0,0
36445,47,112379.74933385842,0,1
36446,30,57906.09917904742,0,1
36447,25,54403.77268779011,0,1
36448,24,34423.20553952971,0,0
36449,60,150969.58077857972,1,1
36450,65,171085.51078658,0,1
36451,55,128636.53530892766,0,0
36452,18,9920.627677465593,1,0
36453,18,37799.418383899574,0,0
36454,20,51864.37359134414,0,0
36455,49,117941.66841260191,1,0
36456,22,17568.523325996313,0,0
36457,37,93624.80846895633,0,1
36458,47,91933.60083991269,0,1
36459,49,105331.38424385955,1,0
36460,35,82985.33871296911,1,0
36461,51,107426.60272564921,0,0
36462,38,74857.49386242159,1,0
36463,20,18101.09607996935,1,1
36464,59,125381.42118909705,1,1
36465,40,81062.84086373686,0,0
36466,45,82330.78541729157,0,0
36467,51,114058.91054770406,1,0
36468,57,145650.8182749321,0,0
36469,50,126487.34134321247,0,1
36470,57,136383.25694188598,1,1
36471,44,102149.00688930719,1,1
36472,38,89554.78355659395,1,1
36473,25,52710.18679001194,0,0
36474,27,46509.348325664796,0,1
36475,57,136933.90174631882,0,0
36476,39,81594.39655772732,1,1
36477,19,5150.788195333123,1,1
36478,50,132345.99994297908,1,1
36479,25,20206.54777442898,1,0
36480,52,107149.66564082116,1,0
36481,54,137073.97792368915,0,1
36482,65,172492.67755313654,1,1
36483,58,144017.88686777116,1,1
36484,40,76086.2356274107,0,0
36485,27,47946.305410072426,0,0
36486,40,69361.24757078818,0,1
36487,43,87986.00098478302,1,0
36488,38,88877.43359108255,1,0
36489,35,76236.06043039338,1,1
36490,62,161596.7123288975,0,0
36491,20,34210.2311882145,0,1
36492,56,126602.77882230755,1,1
36493,39,73166.86524518218,1,0
36494,34,74665.71872852364,0,0
36495,36,78806.50578401235,1,1
36496,33,67311.5864668458,0,0
36497,24,72593.89641070645,0,0
36498,62,168786.9543209994,1,1
36499,50,123396.29229616722,0,0
36500,23,31222.06062776003,1,1
36501,44,90558.08587725462,0,1
36502,41,86699.13649103019,1,1
36503,50,118670.49338183703,1,0
36504,26,36815.85976183262,0,0
36505,31,61345.1738552699,0,1
36506,50,123568.47792486924,0,0
36507,38,95206.68952250479,0,1
36508,45,84983.94660818021,1,1
36509,35,63552.34165195783,1,0
36510,57,138135.12251392598,0,0
36511,57,125431.95120543684,1,0
36512,30,56973.04758411861,0,1
36513,37,57823.32413936716,1,1
36514,30,36284.97764218401,1,1
36515,29,36879.98213105204,1,1
36516,27,72111.68663995617,1,0
36517,54,139902.390839596,1,1
36518,65,162928.42554059424,0,0
36519,33,62679.75549763251,0,1
36520,18,25088.22923272568,0,1
36521,63,163504.17761148297,0,1
36522,65,165161.94590557413,1,0
36523,49,96621.56473032311,0,0
36524,20,26594.72399482576,1,0
36525,62,161565.22364379963,1,0
36526,49,109304.77126145188,0,0
36527,31,45388.970487936036,0,0
36528,50,119767.64498403085,0,1
36529,45,101071.06347781984,0,1
36530,38,83771.87155300408,1,1
36531,35,67110.05970278941,0,1
36532,28,45034.48167753924,0,1
36533,47,112970.36980952923,0,0
36534,31,51650.08034636293,0,1
36535,45,90488.68276874094,1,0
36536,52,107501.0263002942,1,1
36537,41,89747.0170364604,1,1
36538,64,155800.17022519305,0,0
36539,61,139451.28287566424,1,1
36540,19,15313.870452716563,0,0
36541,61,126991.48621647373,0,0
36542,62,155705.61594673706,0,1
36543,44,98176.19135139466,0,0
36544,34,66023.2345168719,0,0
36545,18,26677.660332837615,1,1
36546,56,147825.23605719875,0,0
36547,26,38210.849656311686,1,1
36548,36,74584.71913695708,0,1
36549,44,110616.34524996928,1,0
36550,41,95417.24764102891,1,0
36551,22,32034.078088479084,0,1
36552,44,114943.72585949191,1,0
36553,32,54436.97753728314,0,1
36554,39,97669.4705079467,0,0
36555,19,14131.448493723801,1,1
36556,40,82210.93258460634,0,1
36557,56,117338.39146738169,0,1
36558,56,133761.5624604248,1,0
36559,53,146190.2632969839,1,1
36560,34,77092.58807603453,1,1
36561,46,99582.12297347578,1,1
36562,39,95732.23956664142,1,0
36563,32,53098.16614075139,0,1
36564,65,171527.72282639996,1,0
36565,42,107662.89655015431,0,0
36566,38,78560.46239842451,0,1
36567,60,146655.42311989237,1,1
36568,22,26387.81123586841,0,0
36569,50,107294.86287277438,1,0
36570,59,145082.34833668172,0,0
36571,56,130826.36633825043,1,0
36572,32,59529.076582072805,1,1
36573,52,120170.70126010649,1,0
36574,64,153265.1552253336,0,1
36575,18,23480.08255146385,0,0
36576,18,11410.334530167356,0,0
36577,55,125042.99321057131,0,0
36578,24,55876.05310381837,0,0
36579,35,63159.52554110848,1,0
36580,43,82852.5014322302,1,1
36581,33,68978.57714398645,1,0
36582,50,109250.08581815519,0,1
36583,43,106363.377708226,0,0
36584,29,64141.01184607075,0,0
36585,55,144262.18237094692,0,0
36586,43,86062.35044754988,1,1
36587,53,112858.81518137886,0,1
36588,39,66785.90335101365,0,1
36589,32,62178.86115477569,1,1
36590,21,24075.483744252913,0,0
36591,46,97492.72287875366,0,0
36592,38,90447.66150244731,1,1
36593,23,30777.023259177637,1,1
36594,42,91552.89446898914,0,0
36595,49,109556.13286578424,0,0
36596,26,31257.55933694003,1,0
36597,59,136543.09767811644,1,1
36598,28,65412.972590306454,0,1
36599,25,37086.31076195746,1,1
36600,18,14365.752254539137,1,0
36601,19,30569.719601910314,1,1
36602,63,158513.546723503,0,0
36603,45,104174.25335108541,0,1
36604,24,35245.99732252893,0,1
36605,30,61903.149390066115,1,0
36606,26,25267.387292343075,0,0
36607,22,45274.30802027109,1,1
36608,45,108200.70199221074,0,1
36609,44,88619.55060715691,0,0
36610,30,55708.88832246253,1,0
36611,23,23301.157140308744,0,0
36612,52,112409.76080039372,0,1
36613,24,22882.901198345022,0,1
36614,19,30357.4718249079,0,0
36615,61,137483.40153188712,0,1
36616,34,60833.9015636345,0,0
36617,23,39198.92511174807,1,1
36618,50,129695.99372346263,0,1
36619,38,88450.42500067748,0,0
36620,27,40327.19902358082,0,0
36621,28,54648.59042397334,1,0
36622,29,64656.96005491592,1,1
36623,54,124989.19002460477,0,1
36624,20,37080.55699706967,1,0
36625,54,141027.52490615216,1,1
36626,57,156067.03613357796,0,1
36627,29,70463.13770566064,0,1
36628,54,136130.65711583712,0,0
36629,60,146957.4324455357,0,0
36630,24,43616.60027108591,0,1
36631,58,134408.3293791001,0,1
36632,21,39252.28218862786,1,0
36633,35,71598.66778072299,1,0
36634,51,134681.4020810005,1,1
36635,65,160158.3051168901,1,1
36636,20,17502.42507500441,0,1
36637,31,66705.56176286394,0,0
36638,56,115807.94020704068,0,1
36639,24,42056.239843257325,1,0
36640,20,34658.31143117138,0,0
36641,23,43940.18366755325,0,1
36642,41,72990.71160327805,1,0
36643,61,159881.21469816138,1,1
36644,46,105939.4396441338,0,1
36645,48,121485.95198384451,0,0
36646,37,71451.51415627156,1,0
36647,42,103028.80267949485,1,1
36648,27,46395.02869685648,0,1
36649,19,26008.117228095678,1,0
36650,45,87126.67123865787,1,1
36651,25,46110.93519878312,0,0
36652,40,92953.0538926478,0,0
36653,57,144610.6268556297,0,1
36654,54,120432.54549874846,1,0
36655,30,39923.90962628574,1,0
36656,42,75389.0320813601,1,1
36657,52,111618.17028525867,1,0
36658,63,149292.0050142469,1,1
36659,50,127348.29351907979,1,0
36660,35,88816.18924308337,0,0
36661,39,70702.96261447793,0,0
36662,33,61871.79481771123,1,0
36663,32,65606.98460935074,1,0
36664,46,88941.02574917748,1,0
36665,30,39758.01567009923,1,0
36666,30,64175.70385523852,1,1
36667,19,21309.190727036854,0,0
36668,65,169206.01639820606,0,1
36669,30,54139.86460138711,0,0
36670,61,164586.34927035376,0,1
36671,59,140738.295558033,1,0
36672,30,68863.67032495941,0,0
36673,51,142794.12214721896,0,0
36674,24,44142.72665076777,1,0
36675,32,72549.03176392063,1,0
36676,54,129023.4246856423,0,1
36677,56,145086.6915003261,0,1
36678,38,84189.04517804387,1,1
36679,34,77055.2107025281,0,1
36680,25,25293.161275558065,1,0
36681,53,125697.09834662468,1,1
36682,46,119477.32055453144,0,1
